request_id,timestamp,team,user_id,provider,model_or_tool,usage_type,input_tokens,output_tokens,cost_usd,monthly_budget
fe91fb24-263e-4181-a066-18ef7c6cd8ea,2026-04-11 08:27:00,Support,sup_013,Meta,Llama 4 Maverick,chat,908,203,0.0008,800
d68dcc1f-549c-4a9e-8311-4f64ace3313e,2026-04-11 09:37:00,Engineering,eng_009,Meta,Llama 4 Maverick,analysis,13622,4007,0.0146,5500
404c3be2-21e2-47d1-8d54-21ac4227fa94,2026-04-11 10:37:00,Engineering,eng_018,OpenAI,GPT-5.1,completion,3179,2894,0.058,5500
227cb76b-845a-410f-98e3-b60c8b2a4599,2026-04-11 12:13:00,Marketing,mar_011,OpenAI,GPT-5.3 Instant,chat,12478,470,0.0282,3500
9756c062-f94a-4c0d-a95b-09ba5f68f69d,2026-04-11 12:35:00,Legal,leg_008,Anthropic,Claude Opus 4.7,completion,6073,2532,0.2763,2000
fd944616-16ff-48d4-b2cf-5b7994e63043,2026-04-11 12:54:00,Engineering,eng_018,Anthropic,Claude Sonnet 4.6,code-gen,24475,13226,0.2673,5500
39eb60eb-0e58-4cb6-be3e-6a781a08bd07,2026-04-11 15:01:00,Sales,sal_008,Anthropic,Claude Opus 4.7,completion,26472,2567,0.5798,1800
44cc3583-171b-440e-ab6b-356d199c3bd9,2026-04-11 15:07:00,Engineering,eng_008,OpenAI,GPT-5 nano,code-gen,58380,8201,0.0072,5500
7efdbf55-1f6a-4c25-a460-e2296ccb0e17,2026-04-11 15:21:00,Marketing,mar_008,OpenAI,o3,chat,2009,2639,0.1236,3500
7dfbb9a5-1982-4299-8e02-69301c76ed07,2026-04-11 15:40:00,Engineering,eng_012,DeepSeek,DeepSeek V4 Pro,analysis,1923437,117088,2.2369,5500
051a32f6-fa52-4391-8f2a-ba54adc2d3e8,2026-04-11 17:05:00,Marketing,mar_004,Google,Gemini 3 Pro,code-gen,522279,328268,4.512,3500
9da66644-36a8-4ba3-af54-1bdb6ea050fc,2026-04-11 17:42:00,HR,hr_003,DeepSeek,DeepSeek V4 Flash,analysis,21003,3856,0.0054,600
a723d5a8-f98e-4ea4-a848-83d87a60ef9c,2026-04-11 19:33:00,Support,sup_003,Google,Gemini 3 Deep Think,completion,492,729,0.0268,800
991dff9f-a846-4cf9-8da5-3e177b2526ff,2026-04-11 20:31:00,Finance,fin_005,OpenAI,GPT-4.1 mini,summarization,17911,1830,0.0099,1300
6a1a4d23-520a-4ddc-9fb0-d6e50cd0e44a,2026-04-12 09:20:00,Product,pro_006,OpenAI,GPT-4o mini,code-gen,14270,2524,0.0036,4000
152c9ecf-be61-45a6-b364-a5c2b6320a6f,2026-04-12 10:19:00,Support,sup_013,Amazon,Nova 2,search,637,197,0.0011,800
724aef05-494a-4525-a286-47a0b91da072,2026-04-12 11:46:00,Engineering,eng_008,xAI,Grok 4.3,completion,7512,4681,0.129,5500
8a64f229-9a36-485f-a270-64625c494a5d,2026-04-12 11:50:00,Support,sup_013,Mistral,Mistral 3 14B,chat,2609,100,0.0014,800
e55f3eb4-187a-439d-a880-d1f73d060bef,2026-04-12 13:26:00,Product,pro_008,Anthropic,Claude Sonnet 4.6,code-gen,4074795,135203,14.0153,4000
4a984bc1-2aba-4e32-9632-5f6370f24dcf,2026-04-12 14:07:00,Sales,sal_003,OpenAI,GPT-5.5,completion,2042,5843,0.3749,1800
58ecd088-bc72-4e8b-a3d6-97f65cdc3ce2,2026-04-12 16:15:00,Engineering,eng_005,Meta,Llama 4 Scout,chat,23266,2677,0.0067,5500
1f4a7a77-ffc5-4e15-b9fe-e2218e7fc1ca,2026-04-12 16:25:00,Product,pro_003,Anthropic,Claude Opus 4.6,analysis,2542016,222190,43.1064,4000
cb0dbfe8-489f-42be-beec-48de5be52aa2,2026-04-12 17:15:00,Engineering,eng_011,OpenAI,GPT-5.5,summarization,1390946,203831,32.5435,5500
94e1804c-2b26-4ab9-9e79-42f704439142,2026-04-12 17:40:00,Legal,leg_003,OpenAI,GPT-5.5 Pro,analysis,672415,76158,28.8238,2000
40e47ba8-d179-4fc8-9e13-5c56a42954b0,2026-04-12 17:50:00,Support,sup_016,OpenAI,GPT-4.1 mini,analysis,45078,7666,0.0298,800
4dbf9708-24d4-4c27-91a3-ff10bd2852b8,2026-04-12 19:19:00,Legal,leg_003,Google,Gemini 3 Pro,completion,3221,2946,0.0369,2000
13cc3898-3709-4df3-b5d8-79d88b3ddc39,2026-04-12 19:42:00,Product,pro_008,Anthropic,Claude Haiku,analysis,21423,5790,0.0396,4000
3ecda07b-9177-442c-b992-a3beb3246e0a,2026-04-13 07:58:00,Legal,leg_002,OpenAI,GPT-4o mini,completion,18648,10575,0.009,2000
00e1f578-3190-458d-ab17-7e87840b673e,2026-04-13 10:20:00,Product,pro_013,Anthropic,Claude Sonnet 4.6,code-gen,10100,3102,0.0756,4000
a516c1cd-0407-497d-85e0-eaabbee1b919,2026-04-13 11:16:00,Legal,leg_006,OpenAI,GPT-4.1,code-gen,13720,3770,0.085,2000
e8cdeab9-e184-4dc8-ad2f-77732ae1b916,2026-04-13 11:49:00,Support,sup_013,OpenAI,GPT-5 nano,chat,621,1108,0.0004,800
841aca8e-b4f5-4203-9511-148a1ede35c7,2026-04-13 11:49:00,Engineering,eng_011,OpenAI,GPT-5.5,analysis,6765926,338291,119.7604,5500
2d305aff-aa11-4f0d-aafe-72d315a52097,2026-04-13 12:26:00,Sales,sal_009,OpenAI,o3,chat,5935,4168,0.2223,1800
aaa09dbc-02fe-4c64-bfa9-f29de6c97141,2026-04-13 14:31:00,Marketing,mar_008,OpenAI,GPT-5.4 Pro,summarization,763359,140903,23.4881,3500
00b6d874-4d4c-4514-a96a-9ebda2ac2454,2026-04-13 15:22:00,Engineering,eng_002,Anthropic,Claude Opus 4.6,summarization,4836290,372723,79.0614,5500
e804e1d8-842a-4550-b6ee-a9864a619f25,2026-04-13 15:53:00,Product,pro_006,Anthropic,Claude Sonnet 4.6,code-gen,6724990,183864,22.5514,4000
1d26712b-5d9e-49ef-9b8f-7457c4b4a5f7,2026-04-13 16:41:00,Sales,sal_006,OpenAI,o3,completion,3004,385,0.0447,1800
cd492808-268b-453c-928c-acd97e815407,2026-04-13 20:29:00,Product,pro_013,Meta,Llama 4 Scout,chat,1525,1610,0.0016,4000
47bac89a-7ca4-438d-922e-bfb3f0807562,2026-04-13 21:59:00,Sales,sal_012,Mistral,Mistral 3 3B,chat,5529,888,0.0005,1800
6f7888fa-3f57-4206-a016-c06eb70e6243,2026-04-14 07:14:00,Engineering,eng_012,Meta,Llama 4 Behemoth,analysis,5569305,157084,12.1891,5500
a6120457-2e2d-4d9e-8fe5-04524c7f46fb,2026-04-14 08:24:00,Product,pro_013,OpenAI,GPT-5.5 Pro,summarization,1040400,127881,45.7832,4000
a78ffa03-c445-466e-8e43-12baae1e119d,2026-04-14 10:46:00,Marketing,mar_006,OpenAI,GPT-4o mini,completion,11016,260,0.0018,3500
da49ccb1-6f0a-4f60-8ef8-cff877f8a8b9,2026-04-14 12:26:00,Support,sup_001,Google,Gemini 3 Deep Think,chat,907,2691,0.0918,800
552a958f-7078-4df7-b51f-d12a2c9b6443,2026-04-14 14:03:00,Finance,fin_003,Meta,Llama 4 Behemoth,analysis,442767,48295,1.2507,1300
9a9d5fb0-9524-4ecc-b715-9aa23db5935a,2026-04-14 14:09:00,Engineering,eng_014,Qwen,Qwen3.6,analysis,10583,9470,0.0238,5500
19542935-4f24-4269-ab83-e7bb7519bfa9,2026-04-15 08:37:00,Engineering,eng_023,Google,Gemini 3 Deep Think,code-gen,1912334,162935,20.1714,5500
8d04a2c8-0bc6-49cb-82b5-058105a93b78,2026-04-15 10:05:00,HR,hr_003,OpenAI,GPT-5.2 Pro,chat,28699,4987,0.5741,600
8a661fdc-643f-477d-bc64-24d03f11ea96,2026-04-15 12:19:00,Engineering,eng_023,DeepSeek,DeepSeek V4 Pro,code-gen,2141668,72383,2.3196,5500
ac8f26cd-3481-446e-8187-331c0b629377,2026-04-15 12:23:00,Marketing,mar_010,OpenAI,GPT-5.4 Pro,summarization,44482,6280,1.232,3500
ac01ce9e-bc30-4bf9-b099-1dfda203fce7,2026-04-15 13:25:00,Finance,fin_008,Anthropic,Claude Haiku,analysis,3675,1113,0.0073,1300
98ca1327-1277-42c2-ac30-0cd2026c5421,2026-04-15 13:59:00,Support,sup_021,Amazon,Nova Act,summarization,14259,3462,0.0083,800
73fcd165-5dcf-41dc-8cd5-5799a7b05373,2026-04-15 14:44:00,Product,pro_010,Google,Gemini 3 Deep Think,code-gen,4368,21539,0.7121,4000
027f2599-bc56-4658-93a6-69dc7325efb6,2026-04-15 14:49:00,Support,sup_011,Anthropic,Claude Haiku,chat,1048,1371,0.0062,800
b6335c61-a62f-4b4b-982a-2a2532c1b979,2026-04-15 16:42:00,Engineering,eng_011,OpenAI,GPT-5.4 Pro,code-gen,1355723,121384,32.5913,5500
096e846b-50e0-4aa5-bcf2-53e522ff4449,2026-04-15 19:10:00,Finance,fin_008,Anthropic,Claude Haiku,chat,4136,1649,0.0097,1300
6f602bc9-f2dd-42c2-9e0b-8a9dabbdca76,2026-04-15 19:50:00,Finance,fin_003,Google,Gemini 3 Deep Think,summarization,53728,1109,0.4576,1300
f8da8510-08aa-45b3-b990-376acaa2410a,2026-04-16 07:51:00,Engineering,eng_017,OpenAI,GPT-5.5 Pro,code-gen,3038714,121839,104.0224,5500
6aeb09fc-79dc-4e84-8ab8-1bb7bdfc0997,2026-04-16 08:35:00,Product,pro_001,DeepSeek,DeepSeek V4 Pro,analysis,1354252,173192,1.8427,4000
668eb1be-5cd9-4a88-bb69-4e8a45ab76dc,2026-04-16 10:13:00,Engineering,eng_011,Mistral,Mistral 3 3B,analysis,14354,12359,0.003,5500
d19bd3f4-ce51-4b60-ae7c-8b8603efb755,2026-04-16 10:53:00,Product,pro_003,Anthropic,Claude Opus 4.7,summarization,1959482,249417,47.2984,4000
584cf579-48b0-4ea7-997d-668d8c2d1845,2026-04-16 11:24:00,Product,pro_010,Anthropic,Claude Haiku,completion,14043,1079,0.0153,4000
287b5abb-4a32-4601-bf47-f3290dbab6d3,2026-04-16 11:54:00,Marketing,mar_003,OpenAI,GPT-5 nano,summarization,39858,1187,0.0035,3500
1a82830f-3c27-4f59-9972-2b562c1bf4e5,2026-04-16 12:28:00,Support,sup_013,OpenAI,GPT-4.1 mini,search,738,53,0.0004,800
485c13e8-6da3-4420-8b93-73830f00aea2,2026-04-16 12:46:00,Legal,leg_008,Anthropic,Claude Opus 4.6,code-gen,963985,110094,17.8711,2000
a6c16d60-572d-4ab2-b4be-c218a35347a2,2026-04-16 15:27:00,HR,hr_005,OpenAI,GPT-5.4 Pro,completion,14182,1493,0.3567,600
a3744b84-d73f-4a2f-97d9-8aa4aa5e01c7,2026-04-16 17:07:00,Finance,fin_001,OpenAI,GPT-5.4 Pro,completion,4391,876,0.1397,1300
fc46da27-c769-4f80-91af-78703ac9fb99,2026-04-16 18:11:00,Product,pro_008,OpenAI,GPT-5.5,summarization,4113289,286626,77.5844,4000
fef089d6-8d72-4702-94d9-ee0721c71c5e,2026-04-16 18:39:00,Support,sup_013,Anthropic,Claude Haiku,chat,5069,816,0.0072,800
f45f9599-3552-4a06-9d5d-d6f0e8e789cd,2026-04-16 18:55:00,Legal,leg_008,OpenAI,GPT-5.1,analysis,10661,4223,0.1084,2000
991e67fd-9595-4dd9-9a1a-04126a056581,2026-04-16 19:05:00,Engineering,eng_004,DeepSeek,DeepSeek V4 Pro,summarization,3362330,337679,4.3026,5500
8778e2f3-58c6-4b4f-ab9e-72bfe5d4fcf4,2026-04-16 19:08:00,Legal,leg_003,Anthropic,Claude Opus 4.7,search,1196,175,0.0305,2000
0c41ae5d-3d47-489e-ba59-411be390ab38,2026-04-16 20:17:00,Marketing,mar_009,Anthropic,Claude Opus 4.7,summarization,35310,454,0.5543,3500
a6238555-92b3-44b9-8c2e-c210958b5f0d,2026-04-16 20:52:00,Engineering,eng_012,Google,Gemini 3 Pro,analysis,914717,376724,5.9533,5500
d4cf6e9a-6b33-4d3d-a808-e570657899f9,2026-04-17 07:05:00,Engineering,eng_022,Google,Gemini 3 Deep Think,completion,8601680,87481,70.4215,5500
aaf24d81-3f62-48f8-b724-45fc81ab6fad,2026-04-17 09:30:00,Sales,sal_007,Anthropic,Claude Opus 4.7,completion,2197,6649,0.5228,1800
e98c2ad1-c0e5-40fb-9354-6c43a70016be,2026-04-17 09:37:00,Legal,leg_002,OpenAI,GPT-5.4 Pro,analysis,2586479,121035,54.3517,2000
01a4a25f-fefb-443d-a7b7-d3ecb6000462,2026-04-17 10:52:00,Sales,sal_005,Anthropic,Claude Opus 4.7,analysis,43524,3183,0.8768,1800
614c71b9-8016-4dfc-8e9a-04c096c380ad,2026-04-17 11:14:00,Support,sup_009,Amazon,Nova 2,search,870,347,0.0018,800
9ddea800-edc9-4229-990b-abcb27a01612,2026-04-17 12:24:00,Marketing,mar_004,Anthropic,Claude Opus 4.7,summarization,32746,2199,0.6452,3500
bf2e2821-7a1d-4dd7-95fc-cedb22200241,2026-04-17 13:30:00,Marketing,mar_009,OpenAI,GPT-5.5 Pro,chat,8073,2456,0.528,3500
8053b077-64f6-453e-8c2d-ab2e87b778e4,2026-04-17 13:40:00,Product,pro_005,Anthropic,Claude Sonnet 4.6,code-gen,8850,9846,0.1713,4000
0a06fb6e-5fcd-4de0-bdd5-622c6cd8246f,2026-04-17 13:49:00,Support,sup_003,DeepSeek,DeepSeek V4 Pro,chat,4661,334,0.0056,800
2422d90e-a237-42a1-a689-e6f292b9ef7a,2026-04-17 14:02:00,Engineering,eng_020,OpenAI,GPT-5.4 Pro,code-gen,3175078,290631,76.778,5500
f45be78e-20f9-4c21-bc58-61d30021756c,2026-04-17 14:11:00,Product,pro_013,OpenAI,GPT-5.5 Pro,analysis,2181126,282939,97.7332,4000
1a3a8076-aa87-4979-ae03-096a393e5029,2026-04-17 14:29:00,Support,sup_014,Google,Gemini 3 Pro,summarization,79768,3192,0.2275,800
e6ea028e-0b8c-40db-b45a-a0f18cef64b0,2026-04-17 15:05:00,Engineering,eng_014,Anthropic,Claude Opus 4.6,analysis,442148,140812,13.5257,5500
b9231bd8-7bad-4a6b-b4c4-5d1e4698a413,2026-04-17 15:06:00,Finance,fin_007,DeepSeek,DeepSeek V4 Flash,analysis,4433,5125,0.0037,1300
e4c5dd50-ac19-4788-896d-f83ee78cf872,2026-04-17 15:56:00,Legal,leg_003,Anthropic,Claude Sonnet 4.6,code-gen,1913721,233348,9.0877,2000
7dfa98d0-9297-478e-8164-71009be9a808,2026-04-17 16:48:00,Support,sup_006,DeepSeek,DeepSeek V4 Flash,completion,2000,100,0.0004,800
54fab9d9-611a-4322-87fa-5196d0757c03,2026-04-17 17:41:00,Product,pro_011,OpenAI,GPT-5.4 Pro,summarization,2636131,86996,52.8205,4000
e1633e84-fa67-456d-a78a-ea675d03223d,2026-04-17 19:34:00,Product,pro_008,Meta,Llama 4 Behemoth,analysis,659977,205741,2.9165,4000
782fdac4-035a-4e5b-8b4c-fa3fc37e9320,2026-04-18 07:06:00,Engineering,eng_001,Google,Gemini 3 Deep Think,completion,3634,15000,0.5006,5500
5788c842-e510-489d-b373-2b3ca6bade5c,2026-04-18 07:32:00,Support,sup_017,DeepSeek,DeepSeek R1,analysis,4948,9949,0.0242,800
7d867250-e98e-4776-85bc-e79a14199333,2026-04-18 07:56:00,Finance,fin_007,Anthropic,Claude Haiku,summarization,31347,1309,0.0298,1300
32a7eb5f-c8a7-4c39-baf4-1016815ace29,2026-04-18 08:22:00,Sales,sal_007,Meta,Llama 4 Behemoth,embedding,3832,0,0.0075,1800
3a52e4b8-286e-46d1-80e8-63f5d296c435,2026-04-18 08:58:00,Support,sup_021,DeepSeek,DeepSeek R1,chat,9222,969,0.0071,800
7b4bd6a9-26e5-4677-a1a6-7e758168df5b,2026-04-18 09:16:00,Support,sup_012,Anthropic,Claude Haiku,chat,1710,326,0.0026,800
4eb59692-849b-4097-a91d-d0e5bdda3375,2026-04-18 09:55:00,Finance,fin_008,xAI,Grok 4.3,summarization,51632,1467,0.2827,1300
08599f20-29e2-4efc-bd92-b9b00e40cd1f,2026-04-18 10:24:00,Product,pro_008,DeepSeek,DeepSeek V4 Flash,summarization,54483,7513,0.0125,4000
ae93aef3-ae06-4e10-805b-6cc0dba5a515,2026-04-18 10:26:00,Legal,leg_007,OpenAI,GPT-5.5,analysis,667346,155244,19.0034,2000
4a98d327-633c-46be-80c3-12b788d3fea9,2026-04-18 10:44:00,Marketing,mar_012,Anthropic,Claude Opus 4.7,chat,2944,432,0.0753,3500
d918658e-baf7-452c-8e87-d0f92d65edad,2026-04-18 11:49:00,Sales,sal_005,Anthropic,Claude Opus 4.6,analysis,18595,13266,1.0021,1800
a438a635-563a-4196-97b2-dfb9f86c2815,2026-04-18 12:00:00,Product,pro_015,Mistral,Mistral Large 3,chat,4462,2705,0.0371,4000
3cc2029c-4e94-4a1c-8fd4-f494fc66a00a,2026-04-18 12:28:00,Legal,leg_008,Google,Gemini 3 Pro,completion,2994,602,0.0133,2000
9ce6d30f-3b1e-4a91-a848-c9ca7f53d6c5,2026-04-18 13:16:00,Product,pro_012,Anthropic,Claude Opus 4.7,analysis,998392,118191,23.4436,4000
e3d3344b-1bd6-497e-b975-965722d3cbe4,2026-04-18 13:41:00,Product,pro_011,OpenAI,GPT-5.4 Pro,code-gen,5967947,160899,117.0281,4000
d3531c84-7624-4110-9f26-119ccc0436b3,2026-04-18 14:35:00,Support,sup_022,Amazon,Nova Act,summarization,41328,1613,0.0141,800
8fcdc7ee-83ab-4ff7-a621-a335036a7c5c,2026-04-18 16:08:00,Support,sup_018,Amazon,Nova Act,analysis,19738,3495,0.0099,800
f2e98dc3-333e-4de7-a626-de134cab6e13,2026-04-18 16:23:00,Engineering,eng_010,OpenAI,GPT-5.5 Pro,analysis,1366939,289177,74.45,5500
54580a75-06f0-4ff3-b328-67aff7609711,2026-04-18 16:38:00,Engineering,eng_009,Anthropic,Claude Sonnet 4.6,summarization,1468266,96343,5.7526,5500
4ec353c5-454d-4a1f-bd81-d18fb661c718,2026-04-18 16:39:00,Engineering,eng_014,Meta,Llama 4 Behemoth,analysis,3303386,400831,9.6502,5500
a1a6858d-b242-4b53-b6b4-efeb9eb36d48,2026-04-18 17:43:00,Engineering,eng_011,Google,Gemini 3 Deep Think,summarization,602812,139780,9.1408,5500
7bdea334-49f5-44a5-b6da-eb28b1f4c9b9,2026-04-18 18:38:00,Sales,sal_014,Google,Gemini 3 Deep Think,summarization,33551,3053,0.36,1800
9e2b07d3-851b-46d0-8907-421bfff651ec,2026-04-18 19:40:00,Engineering,eng_015,OpenAI,GPT-5.5,analysis,3544957,173545,62.5293,5500
9e51798e-899f-4f7a-900e-baedec71c857,2026-04-18 19:55:00,Support,sup_014,Anthropic,Claude Haiku,code-gen,19402,7875,0.0462,800
e6bcfa91-9677-417f-9db1-8efc66a2f48d,2026-04-19 07:14:00,Legal,leg_001,OpenAI,GPT-5.3 Instant,summarization,60910,2615,0.1404,2000
507ea735-60ba-4719-9063-e943afa054c5,2026-04-19 09:44:00,Engineering,eng_011,Anthropic,Claude Sonnet 4.6,code-gen,20725,6607,0.1586,5500
c2afb2a9-1e71-4cb4-9790-f55135c185cb,2026-04-19 10:10:00,Engineering,eng_006,Anthropic,Claude Haiku,completion,9735,1390,0.0131,5500
8ca92240-9738-4ed2-878a-9472b5406cae,2026-04-19 10:30:00,Engineering,eng_018,Anthropic,Claude Opus 4.7,code-gen,698263,294897,32.0491,5500
01c5b091-af93-46d3-80aa-6ab37a8bae53,2026-04-19 10:34:00,Marketing,mar_005,Anthropic,Claude Opus 4.7,chat,4009,3770,0.3372,3500
2e6338ff-09d3-4677-afdd-52f9d1700b93,2026-04-19 10:51:00,Marketing,mar_001,OpenAI,GPT-5.4 Pro,summarization,43573,2222,0.9286,3500
425d789c-05a3-4079-8dec-3d1bc0982189,2026-04-19 12:40:00,Support,sup_009,OpenAI,GPT-4o mini,analysis,17405,4748,0.0054,800
d05d5e6b-604b-436a-b057-b0746b9bc5e6,2026-04-19 14:21:00,Engineering,eng_005,Amazon,Nova 2,summarization,36625,3160,0.0388,5500
003ebf59-6646-4dc7-bceb-e25f35a514a3,2026-04-19 15:01:00,Sales,sal_002,OpenAI,GPT-5.3 Instant,summarization,8344,10000,0.0951,1800
6383784e-9ca9-4588-b498-8f33eb119c08,2026-04-19 15:41:00,Finance,fin_001,OpenAI,GPT-5.5 Pro,code-gen,1137500,199904,57.1468,1300
fbb7d2e0-fcd6-4461-beb7-6a835b12249e,2026-04-19 16:32:00,Legal,leg_005,Anthropic,Claude Sonnet 4.6,chat,365,2354,0.0358,2000
adeb1b6a-d7f7-4909-a40b-565b969683ae,2026-04-19 17:05:00,Engineering,eng_016,xAI,Grok 4.3,completion,12094,988,0.0789,5500
47878c40-b9ee-489d-983b-9e64fe9c3cdd,2026-04-19 18:12:00,Engineering,eng_022,Anthropic,Claude Opus 4.7,analysis,3047320,33137,47.3933,5500
449e3a7b-fa68-4180-8796-73fb4c95c488,2026-04-19 18:43:00,Marketing,mar_006,OpenAI,GPT-5.4 Pro,code-gen,7310,7618,0.6688,3500
9957cb1f-82b2-4d9a-a4b4-9c8f70fe595b,2026-04-19 19:46:00,Finance,fin_004,Anthropic,Claude Haiku,chat,5423,1935,0.0119,1300
8325f266-643b-4797-9dba-c107e531422a,2026-04-19 20:06:00,Legal,leg_003,Anthropic,Claude Sonnet 4.6,completion,4055,3912,0.0697,2000
7839776b-2519-4358-8c7d-f34d44e35e48,2026-04-19 20:35:00,Product,pro_002,Anthropic,Claude Opus 4.7,code-gen,10000000,156624,159.0561,4000
6af71150-9408-4d92-82b5-265d90492fdd,2026-04-19 20:40:00,Legal,leg_001,Anthropic,Claude Sonnet 4.6,analysis,436503,232929,4.7235,2000
748d1350-950b-48c6-84db-8c0d633d1a15,2026-04-20 09:03:00,Product,pro_008,OpenAI,GPT-4.1 mini,completion,4472,1392,0.0039,4000
3b111c3c-8c59-4000-a6d5-e946d14550f8,2026-04-20 09:16:00,Finance,fin_003,Anthropic,Claude Sonnet 4.6,analysis,535574,52511,2.3546,1300
622aa86e-2b8b-402e-8c6a-11847ad0895a,2026-04-20 09:54:00,Product,pro_004,Anthropic,Claude Haiku,embedding,236,0,0.0002,4000
cbd2a85a-b976-41c5-b7ef-70633ed24058,2026-04-20 10:55:00,Sales,sal_009,OpenAI,GPT-5.4 Pro,summarization,412309,420782,37.0904,1800
0d995084-d7f5-4910-884d-964b3e5f47a5,2026-04-20 12:26:00,Engineering,eng_010,Anthropic,Claude Haiku,code-gen,17925,6305,0.0389,5500
89829744-4e27-44a6-9b67-8f1a75fd0aea,2026-04-20 13:00:00,Product,pro_004,Anthropic,Claude Sonnet 4.6,analysis,6177996,507649,25.7137,4000
c60d2f17-17f7-4d15-9b1c-c2fcf81130f9,2026-04-20 14:35:00,HR,hr_004,Anthropic,Claude Sonnet 4.6,completion,11864,3209,0.0823,600
35e8c31d-2832-4674-8c1c-d60dfe7df829,2026-04-20 15:52:00,Product,pro_013,Anthropic,Claude Haiku,chat,25276,858,0.0233,4000
65f713ab-61a2-434d-ae38-96e834edf19c,2026-04-20 18:23:00,Product,pro_014,OpenAI,GPT-5.4 Pro,code-gen,704718,398662,40.7001,4000
f10da8f5-e140-4f91-b1b7-c5cc7a43fba5,2026-04-20 18:35:00,Support,sup_018,Anthropic,Claude Haiku,analysis,28322,4310,0.0392,800
c0833d55-4b91-4343-a395-2f00dae9f4b8,2026-04-20 19:03:00,Engineering,eng_015,OpenAI,GPT-5.5,summarization,2651365,200214,50.9219,5500
801786c8-0b6f-4a43-b82a-fc929f834dc7,2026-04-20 19:49:00,Finance,fin_006,OpenAI,GPT-5 nano,completion,4883,5890,0.0022,1300
653d7359-3eef-44dc-b219-012761b92a85,2026-04-20 20:17:00,Engineering,eng_010,Mistral,Mistral Large 3,code-gen,5209002,47440,15.7869,5500
8f29c323-1916-4e30-b454-cc5bedf5fade,2026-04-20 21:53:00,Engineering,eng_021,Anthropic,Claude Sonnet 4.6,analysis,4884928,114481,16.0996,5500
0d0f0fe7-a456-4312-be25-0548ac9e294e,2026-04-21 08:15:00,Sales,sal_004,DeepSeek,DeepSeek V4 Pro,chat,2883,2233,0.0094,1800
5e65d550-8686-49a4-b44f-ea3bb4ba6c7e,2026-04-21 09:10:00,Sales,sal_010,OpenAI,GPT-5.5 Pro,completion,19320,769,0.6607,1800
3b3e02ba-77c4-4b83-b6bd-b4d97a541ed5,2026-04-21 10:21:00,Sales,sal_004,OpenAI,GPT-5.3-Codex,summarization,35847,1520,0.2474,1800
3a039d75-6ef0-49d0-8528-15f6aab09b69,2026-04-21 10:44:00,Product,pro_010,Anthropic,Claude Opus 4.6,completion,40000,7078,0.8896,4000
289f3d28-48f9-47a3-9f72-65e415ce402d,2026-04-21 10:54:00,Marketing,mar_006,OpenAI,GPT-5.5 Pro,code-gen,686929,103897,32.5253,3500
4086faf2-006b-4857-8313-6e6184120c59,2026-04-21 12:43:00,Legal,leg_003,xAI,Grok 4.3,summarization,1518829,164660,10.7062,2000
3799604d-c4a9-42e3-a5bf-024502a9c71b,2026-04-21 12:47:00,Support,sup_020,Amazon,Nova Act,search,849,131,0.0004,800
7398459a-2ac0-490f-91c6-ad395d616d21,2026-04-21 13:36:00,Engineering,eng_011,Mistral,Mistral 3 8B,code-gen,35905,9209,0.0125,5500
778274c1-a578-4ebc-a93a-ffe9fddbdad5,2026-04-21 14:21:00,HR,hr_002,Anthropic,Claude Opus 4.7,analysis,4987705,65475,78.3999,600
4a8d9a47-d399-4bd8-9272-2a7a4ea5050a,2026-04-21 14:50:00,Support,sup_007,Anthropic,Claude Haiku,chat,1063,178,0.0015,800
c30d277e-b3f1-4cb9-a16a-aa5a57a45446,2026-04-21 16:09:00,Engineering,eng_012,Qwen,Qwen3-Max,analysis,2279036,171742,3.5,5500
26cd15b7-7202-45ec-9328-7c6febf314b7,2026-04-21 16:22:00,Support,sup_018,Anthropic,Claude Haiku,search,1210,225,0.0018,800
a3e0d5fd-1d75-4561-a98c-53a78d031a85,2026-04-21 16:43:00,Support,sup_004,Anthropic,Claude Haiku,chat,1633,2217,0.01,800
90178a69-b5b2-4c80-afeb-aeddb5b3718f,2026-04-21 17:10:00,HR,hr_004,OpenAI,GPT-5.2 Pro,chat,9496,2444,0.2274,600
1fdd566d-8f70-4dd0-bc1c-bc5cba036a91,2026-04-21 17:11:00,Product,pro_009,OpenAI,GPT-5.4 Pro,summarization,2645133,532855,84.5477,4000
5ebc61ca-2f1e-4ff6-82d7-7a65273a144f,2026-04-21 18:29:00,Finance,fin_001,Mistral,Mistral Large 3,analysis,760482,95307,3.087,1300
a2ad9b77-2fc5-4e54-b770-8bc39e4e240b,2026-04-21 20:39:00,Engineering,eng_008,Anthropic,Claude Sonnet 4.6,summarization,6740399,85130,21.1405,5500
e863714d-7982-437a-8224-6859fda2eaa2,2026-04-21 21:00:00,Marketing,mar_010,Anthropic,Claude Opus 4.6,embedding,325,0,0.0038,3500
b073acc7-6630-4af1-aaef-9d0ec5163044,2026-04-22 07:07:00,Legal,leg_001,Anthropic,Claude Haiku,summarization,41785,1492,0.0387,2000
d78e4b4c-5951-470a-ace9-bcd16ea6c52d,2026-04-22 10:23:00,Marketing,mar_008,OpenAI,o3,analysis,9127,6914,0.3617,3500
a1d9484e-5910-48a9-9a10-3fb80fcc40ba,2026-04-22 11:26:00,Marketing,mar_011,Anthropic,Claude Opus 4.7,summarization,100000,1626,1.595,3500
